Exchange Date,AUDCAD Bid%Chg,AUDCHF Bid%Chg,AUDJPY Bid%Chg,AUDNZD Bid%Chg,AUDUSD Bid%Chg,CADCHF Bid%Chg,CADJPY Bid%Chg,CHFJPY Bid%Chg,EURAUD Bid%Chg,EURCAD Bid%Chg,EURCHF Bid%Chg,EURGBP Bid%Chg,EURJPY Bid%Chg,EURNZD Bid%Chg,EURUSD Bid%Chg,GBPAUD Bid%Chg,GBPCAD Bid%Chg,GBPCHF Bid%Chg,GBPJPY Bid%Chg,GBPNZD Bid%Chg,GBPUSD Bid%Chg,NZDCAD Bid%Chg,NZDCHF Bid%Chg,NZDJPY Bid%Chg,NZDUSD Bid%Chg,USDCAD Bid%Chg,USDCHF Bid%Chg,USDJPY Bid%Chg
26-Jul-2019,-0.006228827,-0.003338656,-0.005958686,-0.000959325,-0.006043165,0.002125399,-0.000121168,-0.002189182,0.00417836,-0.001635769,0.000905633,0.00424581,-0.001486498,0.002750867,-0.001794527,-0.000279018,-0.005976339,-0.002917578,-0.005616732,-0.001391491,-0.005941866,-0.003991788,-0.001666667,-0.004421111,-0.004353047,0.00037991,0.002725621,0.000368256
25-Jul-2019,-0.001963137,0.002765648,0.000529942,0.002307692,-0.003727064,0.004001067,0.00255102,-0.002002731,0.004321684,0.002459688,0.006655119,0.003025888,0.004896266,0.006682319,0.000538648,0.001732908,-0.000182916,0.003905297,0.00214783,0.003922201,-0.002163288,-0.00476731,-0.000151492,-0.00206811,-0.006264916,0.001674404,0.005991673,0.004160118
24-Jul-2019,-0.003369565,-0.004347826,-0.004090249,-0.004212945,-0.003997716,-0.000799574,-0.000485673,0.0001821,0.003015454,-0.000546299,-0.001456532,-0.004351707,-0.001408801,-0.001322672,-0.001076137,0.00754717,0.004040404,0.003019422,0.003120357,0.003234153,0.003618527,0.001022611,-0.000151469,0,0.000298418,0.000533049,-0.00040605,-0.000369652
23-Jul-2019,-0.003142269,-0.001158078,-0.001186083,0.003844675,-0.004264999,0.003611074,0.001580932,-9.10415E-05,-0.000816019,-0.004012787,-0.00190805,-0.002559822,-0.001902399,0.003075624,-0.005085653,0.00129709,-0.001711178,0.000408197,0.000371609,0.005419467,-0.003046336,-0.007219402,-0.005123568,-0.005211905,-0.008286475,0.001067236,0.003258988,0.003244947
22-Jul-2019,0.004025239,-0.000144739,-0.00013177,-0.001056169,-0.001136041,-0.005850286,-0.003272727,0.001002461,0.000125557,0.003480753,-0.000726348,0.001560584,0.000330961,-0.000120598,-0.001069519,-0.001014085,0.002327718,-0.002036826,-0.000594221,-0.002055165,-0.00208,0.00396376,-0.00015067,0.00192387,-0.000443721,0.004441041,0.000305623,0.001485608
19-Jul-2019,-0.002604167,-0.005040323,-0.00026347,-0.001150858,-0.004664311,-0.000531561,0.001456664,0.003658648,-0.000439257,-0.00238306,-0.004789012,-0.001669263,-0.000991899,-0.002346147,-0.004878049,0.00107157,-0.001040264,-0.003005442,0.000297199,-0.000216286,-0.003666507,-0.000226449,-0.002554854,0,-0.002949417,0.00268714,0.000509632,0.003821419
18-Jul-2019,0.007213115,0.003323219,0.003171666,0.001825519,0.009416465,-0.004234485,-0.003989844,0,-0.00468428,0.002594034,-0.001173285,-0.00432133,-0.001238339,-0.003237992,0.004633342,-0.000225543,0.007335265,0.002769406,0.002980848,0.00135362,0.009251066,0.005807995,0.001354402,0.001238305,0.007578009,-0.001686211,-0.006279753,-0.006021864
17-Jul-2019,-0.002724796,-0.000721917,-0.002767528,-0.005541754,-0.000427838,0.001059743,0,-0.002281438,0.001626525,-0.001431493,0.00054181,-0.000996236,-0.001648397,-0.003108375,0.001248996,0.00254381,-0.00080069,0.001876938,-0.000670241,-0.002268921,0.002257518,0.001482664,0.004079782,0.002621051,0.004477612,-0.002980284,-0.000404981,-0.002587322
16-Jul-2019,-0.000979965,-0.000577201,-0.000921659,-0.000668385,-0.003835772,0.000132485,0.000362845,-9.12492E-05,-0.000375211,-0.00122549,-0.000721891,0.004559102,-0.001152548,-0.001492181,-0.004264014,-0.004893964,-0.005756277,-0.005518585,-0.005554321,-0.00606744,-0.008870066,0.000684775,0.000907441,0.000275976,-0.00238237,0.002989193,0.003250381,0.002965709
15-Jul-2019,0.004045042,0.003620565,0.00237561,-0.000858615,0.003135243,-0.000397298,-0.001569859,-0.000364864,-0.003738085,0.000476807,-0.000901551,0.003683036,-0.001069079,-0.005106888,-0.001064868,-0.007426019,-0.003295898,-0.004041384,-0.004643963,-0.008359512,-0.004692595,0.00527765,0.004405286,0.003600609,0.003886398,0.001381534,0.00050813,9.2687E-05
12-Jul-2019,0.003620803,-0.000289561,0.001321528,0.001433075,0.006310053,-0.001850628,-0.003009872,0.000638919,-0.005206074,-0.001835736,-0.004398169,-0.003115265,-0.004013433,-0.00307838,0.001510843,-0.002339572,0.001222195,-0.002258065,-0.001104484,-0.000372578,0.004313444,0.001033651,-0.00151676,-0.000968456,0.004655354,-0.003289474,-0.006060606,-0.005438791
11-Jul-2019,0.001098418,0.002904022,0.002384422,-0.000572902,0.002299842,0,0.001688374,-0.000456163,-0.00179411,-0.000543626,0.000898392,-0.001222358,0.000655684,-0.002126654,0.00026669,-0.000501086,0.00055029,0.002263175,0.001696415,-0.000904015,0.001600128,0.001725725,0.002737643,0.003331483,0.002106847,-0.000611621,0.000606428,0.0001844
10-Jul-2019,0.000879507,0.000726533,0.001060867,-0.000763286,0.004330879,0.000661376,0.000120613,0.000547695,-0.00074184,0.000339882,-0.000359228,0.000889779,0,-0.00229858,0.00383723,-0.00138997,-0.000183397,-0.000565474,-0.000810671,-0.00323333,0.002727637,0.003000231,0.002439396,0.001807815,0.006360745,-0.003428571,-0.004026575,-0.003491363
09-Jul-2019,-0.003833096,-0.006926407,-0.005407544,-0.00380192,-0.006169297,-0.003427366,-0.001445261,0.001554215,0.005970149,0.001838736,-0.00071794,0.003347841,0.000820277,0.002067092,-0.000713394,0.002061396,-0.001647849,-0.004423355,-0.002499449,-0.001376244,-0.003597122,-0.000346061,-0.003039976,-0.001804553,-0.002567976,0.002520623,-0.000402495,0.001195842
08-Jul-2019,0.000767207,0.002459135,0.002114724,-0.000949577,-0.001289583,0.001055688,0.000723153,9.14328E-05,-0.000248694,0.000340623,0.000808335,0.000334896,0.001314168,-0.000295212,-0.000890948,0.000167168,0.000244185,0.001449742,0.001103915,-0.00042328,-0.00103809,0.00034618,0.001522302,0.00292357,-0.001056285,0.001300191,0.002319718,0.002397418
05-Jul-2019,-0.004256248,0,-0.000660415,0.002856871,-0.005698817,0.004640064,0.004236262,-0.000274223,0.000871189,-0.003191634,0.001799532,-0.001226447,0.000657516,0.003733555,-0.005317263,0.001898169,-0.002071276,0.002260252,0.002138801,0.004944967,-0.004214377,-0.006762178,-0.002581233,-0.003468368,-0.008824409,0.001915709,0.006598985,0.006123017
04-Jul-2019,-0.001743109,-0.003028555,-0.001319087,0.001812631,-0.001280592,-0.001984652,0.000969227,0.001006496,0.001682977,0,-0.001078555,0.000334597,0.000740253,0.004225436,0.000620732,0.001565645,-0.00024362,-0.00112885,0.000664207,0.003682357,0.000397741,-0.003085009,-0.004082867,-0.003042877,-0.002684964,-0.000229832,-0.001520527,-0.000278242
03-Jul-2019,0.00152755,0.005364651,0.004638219,9.54107E-05,0.00486131,0.004118507,0.002672498,-0.001096792,-0.005578628,-0.004192589,-0.000179727,0.000781337,-0.001314276,-0.006268851,-0.000531773,-0.006610009,-0.005089984,-0.00136887,-0.002576371,-0.006837335,-0.001588436,0.001143903,0.005320766,0.004306154,0.004946785,-0.003891941,0.000405638,-0.000556174
02-Jul-2019,0.002296588,0.002762431,-0.000662164,0.004986096,0.004163676,0.000664717,-0.003027734,-0.003461153,-0.004258733,-0.002159244,-0.00143575,0.003697065,-0.005148321,-0.000177389,-0.000177226,-0.007771164,-0.005843373,-0.005126973,-0.008900562,-0.003906869,-0.003718943,-0.001940861,-0.001063022,-0.005388229,0.000299895,-0.002284148,-0.001316589,-0.005072397
01-Jul-2019,-0.005546493,0.003794513,-0.003299894,-0.002105062,-0.007834758,0.009799973,0.002306385,-0.006515247,0.000741198,-0.004366812,0.004144891,-0.003015749,-0.002282919,-0.000650003,-0.007301196,0.003817427,-0.00114327,0.00677474,0.000583984,0.002434506,-0.004333097,-0.003866712,0.004423429,-0.001379691,-0.007146047,0.003361345,0.011680328,0.005098257
28-Jun-2019,0.001961425,0.001168907,0.003177966,-0.000573778,0.001712329,-0.001340662,0.000972053,0.001268461,-0.00166492,0,-0.000450329,-0.001895206,0.000897666,-0.002652051,0,-0.000165948,0.001868821,0.002182347,0.003075346,-0.0008989,0.001420118,0.002508266,0.002599786,0.003878116,0.002836668,-0.000381825,-0.000307283,0.000927816
27-Jun-2019,0.000981675,0.00204978,0.003188098,9.56389E-05,0.003580123,0.001342462,0.002313969,0.00154265,-0.003563748,-0.002412707,-0.001169485,0.001339585,0.000163239,-0.002879473,0,-0.004679844,-0.004022816,-0.002660218,-0.001316271,-0.004264729,-0.00102459,0.000684541,0.001224927,0.002917072,0.002994909,-0.002285714,-0.001738241,9.27902E-05
26-Jun-2019,0.000436491,0.006039181,0.00925057,-0.002480443,0.003737243,0.005806103,0.008722359,0.003368843,-0.003307,-0.003006815,0.002796572,0.000446728,0.005746183,-0.005842145,0.000263968,-0.004439816,-0.003172133,0.002181289,0.005440776,-0.006538341,-0.000708829,0.002975169,0.008804449,0.011948271,0.006025911,-0.003189793,0.002871206,0.005598582
25-Jun-2019,-0.001416585,0.003102837,-0.001606211,-0.003612167,-0.00057463,0.004067245,0,-0.004892634,-0.002443643,-0.003595206,0.000812568,0.001118068,-0.003761858,-0.005981417,-0.002720253,-0.002733137,-0.004468808,-0.000161551,-0.004683498,-0.006340956,-0.003296962,0.002293841,0.006842924,0.001971831,0.003173644,-0.000758898,0.003498662,-0.001025354
24-Jun-2019,0.001855895,0.002666667,0.005247578,0.001523229,0.00548895,-0.001489102,0.002463054,0.004002547,-0.002498477,-0.000598842,-0.002072259,0.002353469,0.00245942,-0.002028398,0.002639451,-0.005220228,-0.003443976,-0.004583099,-0.000365764,-0.00460448,-7.84929E-05,0.001148237,0,0.004385344,0.004554425,-0.003328039,-0.004507273,-0.000186393
21-Jun-2019,0.003066141,-0.006768687,0.000403823,-0.000761035,0.000144467,-0.007657174,-0.001598426,0.005671942,0.006069524,0.009131807,0.001353302,0.003824952,0.006851011,0.006533279,0.006642459,0.002507632,0.005432836,-0.002646351,0.003302752,0.002645503,0.003228601,0.002878858,-0.005105988,0.000566171,0.000303721,0.002426264,-0.005703809,9.32053E-05
20-Jun-2019,-0.000984575,-0.006577986,-0.001478495,-0.001140251,0.005958436,-0.005876068,-0.000614402,0.005241861,-6.13046E-05,-0.000872132,-0.006632013,0.001126253,-0.001565848,-0.001398031,0.005969351,-0.001252246,-0.002025739,-0.007481694,-0.002708242,-0.002690119,0.004747211,0.000460829,-0.005386273,-0.000283006,0.007342818,-0.006702817,-0.012273642,-0.00740124
19-Jun-2019,-0.006088942,-0.005234841,-0.002145923,-0.000190006,0.000727167,0.001203369,0.004071561,0.003044,0.002211846,-0.004275217,-0.003394069,-0.004038138,-0.000329544,0.001575263,0.002948798,0.005969986,-0.000357356,0.00015921,0.003304693,0.005304764,0.006610385,-0.005955108,-0.004748047,-0.001836158,0.001378676,-0.007326555,-0.00609939,-0.003227591
18-Jun-2019,0.000652813,0.004528192,0.002689618,-0.002085703,0.003502627,0.003892617,0.001854141,-0.002025223,-0.005681471,-0.004918905,-0.000981529,-0.003576618,-0.002957122,-0.007584969,-0.00231791,-0.00164042,-0.000892591,0.002793965,0.001029185,-0.003524046,0.001915097,0.002986446,0.006629664,0.004682844,0.00539042,-0.002609798,0.001201321,-0.001013358
17-Jun-2019,-0.00238793,-0.00102145,-0.002682403,-0.003307191,-0.002910361,0.001344086,-0.000370691,-0.000276091,0.003309838,0.00093147,0.000982494,0.005055044,0.00041088,0.000289586,0.000892299,-0.001910168,-0.004678986,-0.003103613,-0.004609981,-0.00489918,-0.004606831,0.000229779,0.000462749,0.000425894,0.00046225,0,0,0
14-Jun-2019,-0.000325521,-0.002909937,-0.005203469,0.004842385,-0.005930855,-0.002814636,-0.004795868,-0.003393561,0.000490587,0.000332779,-0.000803213,0.00067446,-0.004173486,0.005825469,-0.006031042,-0.000272807,-0.000177651,-0.002064803,-0.004588827,0.005287988,-0.00647096,-0.005257143,-0.006436782,-0.010118044,-0.011725293,0.006529571,0.005334138,0.001660976
13-Jun-2019,-0.003028992,-0.003479774,-0.003059324,-0.0006642,-0.002165127,0.001073393,0,0.000367006,0.00110504,-0.00205898,-0.002847735,0.000224871,-0.00204165,-0.000232964,-0.00106317,0.000983069,-0.002127282,-0.003008709,-0.002687781,-0.00046637,-0.001103579,-0.00205292,-0.002598594,-0.001963534,-0.000760803,-0.001274267,-0.001808318,-0.001106093
12-Jun-2019,0,-0.001447807,-0.004502119,-0.00302715,-0.004597701,-0.00227577,-0.004529318,-0.003383321,0.001290878,0.00079766,-0.000266904,-0.000786428,-0.003580438,-0.002092293,-0.0037073,0.002024845,0.001360947,0.00039604,-0.002897291,-0.001500492,-0.002829744,0.003203661,0.001684275,-0.001680202,-0.001519295,0.004669026,0.003225156,-9.21659E-05
11-Jun-2019,0.001191379,0.00275842,0.000529942,0.00379831,-0.000143658,0.001072099,-0.000611696,-0.001734368,0.001107692,0.00253232,0.003929975,-0.001682369,0.001875102,0.005375716,0.001502829,0.003184189,0.004278583,0.005655568,0.003780718,0.007139135,0.003074982,-0.002738476,-0.001070664,-0.00307091,-0.003783866,0.001055409,0.002627324,0.000645578
10-Jun-2019,-0.0062426,-0.003760486,-0.003169572,0.002570449,-0.005287225,0.002552734,0.003067861,0.000365263,0.003829998,-0.001862445,0.000268025,0.001910327,0.000489396,0.00652826,-0.001676816,0.001154227,-0.004495977,-0.001511175,-0.001959219,0.004133745,-0.004005026,-0.008597285,-0.006533961,-0.005966422,-0.008553421,0,0.002025111,0.002310963
07-Jun-2019,-0.003325467,-0.000144613,0.001454834,-0.002753252,0.00315367,0.003234937,0.004808878,0.001646392,0.001732673,-0.001991503,0.001610738,0.00213964,0.00302708,-0.001292217,0.005055881,-0.000164862,-0.003478158,-0.000874126,0.001380613,-0.002973706,0.002756123,-0.000452284,0.003048316,0.004319955,0.006646526,-0.007185091,-0.00353143,-0.00202952
06-Jun-2019,-0.002994652,-0.002308469,0.000661726,0.000474924,0.001004448,0.000269651,0.003712871,0.003027523,0.00385141,0.000996744,0.001254368,0.004070556,0.004520053,0.004128576,0.004902398,-0.000164835,-0.002997531,-0.00237831,0.00029074,0.000156535,0.001182592,-0.003605228,-0.00319052,0.000278784,0.000302206,-0.003802565,-0.003519003,-0.000461042
05-Jun-2019,-0.001281777,-0.000576784,-0.000396878,-0.004538578,-0.003004292,0.001079768,0.000867088,0.00018352,0.000310694,-0.00126095,8.96057E-05,-0.001693193,0.000164393,-0.004228578,-0.002844192,0.002202643,0.000529256,0.001349528,0.002112317,-0.002394462,-0.00094518,0.003618272,0.004732102,0.003777809,0.001968206,0.001643017,0.002722049,0.002866654
04-Jun-2019,-0.001386667,0.001733353,0.002785885,0.000567644,0.002006881,0.003249831,0.004354317,0.001102333,-0.001055245,-0.00231742,0.000448229,-0.001690331,0.001646633,-0.000528293,0.000978648,0.00066123,-0.000587717,0.002387205,0.003288512,0.001042155,0.002606018,-0.001805869,0.000763825,0.002524898,0.001364463,-0.003201072,-0.000503829,0.000740329
03-Jun-2019,0.000320102,-0.002449568,0.003862032,-0.003112327,0.005477083,-0.002296677,0.00349563,0.006192809,0.000683272,0.000596263,-0.002146883,0.002825178,0.004382701,-0.003043071,0.006537118,-0.003295255,-0.003397177,-0.005932606,0.000438661,-0.006985408,0.002533449,0.00362483,0.0010705,0.008059955,0.009488828,-0.005846655,-0.008393285,-0.001847404
31-May-2019,0.004609283,-0.003732415,-0.008974528,-0.001036367,0.003906815,-0.008704969,-0.013546798,-0.005057936,-0.000124216,0.00479297,-0.003121099,0.002719547,-0.008607969,-0.000292517,0.003324349,-0.001699655,0.003349788,-0.004880353,-0.010131712,-0.001859312,0.001983183,0.004780332,-0.002897225,-0.008829713,0.003840836,0.001037191,-0.00674871,-0.012226277
30-May-2019,-0.00203252,-0.000860585,-0.000131961,-0.000564972,-0.000867428,0.000938338,0.00148002,0.000460024,0.000683654,-0.001595108,-0.000712885,0.001475261,8.19874E-05,-0.000233959,8.98553E-05,-0.000657498,-0.003105044,-0.001885607,-0.00137313,-0.001444043,-0.00150495,-0.001590909,0,0.000280387,0,-0.001553369,9.92556E-05,0.000182515
29-May-2019,0.000642261,-0.000430108,0.001189061,0.003970505,-0.000722335,0.000268168,0.000740558,0.001658833,-0.001613304,-0.000730557,-0.001956599,-0.000793741,-0.000573582,0.002638987,-0.002777778,-0.001203962,-0.000175726,-0.00172549,0,0.002740859,-0.00213405,-0.002719855,-0.004855842,-0.00279603,-0.004892218,0.002149741,0,0.002011704
28-May-2019,0.0047322,0.004753673,-0.000660153,0.001230478,0.000722857,-0.002674512,-0.005645557,-0.004951857,-0.003893937,0.000731091,0.001068376,-0.001245753,-0.00432406,-0.002981933,-0.003215434,-0.002674381,0.001995539,0.001964637,-0.0031698,-0.001600578,-0.001972075,0.003411417,0.00350236,-0.001535455,-0.00030567,0.003645562,0.003785992,-0.001278539
27-May-2019,-0.001181652,0.001153735,0.000660589,9.46611E-05,-0.000866676,0.004027927,0.001967536,-0.00036667,0.000247295,-0.000398618,0.000801925,0.001701645,0.000979992,0.000526501,-0.000535619,-0.001580295,-0.002459016,-0.000549796,-0.000719891,-0.001752397,-0.002753304,-0.000908884,0.000914495,0.000838223,-0.001221188,0.000372135,0.002096645,0.001921493
24-May-2019,0.001613944,0.001878341,0.001058061,-0.001134644,0.003478765,0.000268601,-0.000491642,-0.0010988,-0.001728075,-0.00059757,0.000624108,-0.002037813,-0.000734454,-0.002916472,0.0019678,0.000545227,0.001759531,0.002756557,0.001514059,-0.000360657,0.004583531,0.002505695,0.003671409,0.002099958,0.005217124,-0.002672209,-0.001495364,-0.002737476
23-May-2019,0.005300162,-0.003599194,-0.004083246,-0.001322002,0.002761628,-0.009445257,-0.009495982,-0.000640556,6.17208E-05,0.0056086,-0.00373068,0.003180011,-0.003982768,-0.001630561,0.00251076,-0.003260692,0.002292634,-0.006649977,-0.007229261,-0.004666667,-0.000552879,0.006996215,-0.002745995,-0.003070482,0.003696288,0.003202025,-0.006339772,-0.006797172
22-May-2019,0.001950797,-0.001724634,-0.001578117,0.001323752,-0.000435856,-0.003314771,-0.003276301,0.0002746,-0.000678468,0.001203289,-0.002304147,0.002048481,-0.002432498,0.001224418,-0.000537731,-0.002980061,-0.001174329,-0.004827157,-0.00477276,-0.001178098,-0.003463203,-0.000229331,-0.00334499,-0.003061083,-0.001998156,0.001790377,-0.001384905,-0.001357589
21-May-2019,-0.005282449,-0.001148435,0.000394685,0.000946432,-0.003330437,0.00399361,0.005735904,0.001558489,0.003093485,-0.001934881,0.001953472,0.00148165,0.003662109,0.003745538,-0.001074306,0.002226446,-0.003043962,0.001091193,0.002571061,0.00277364,-0.001650165,-0.005473828,-0.001366535,-0.000278203,-0.003980404,-0.001564129,0.002578598,0.003998183
20-May-2019,0.003353164,0.004470079,0.005955532,0.002752207,0.005532906,0.001466471,0.002814833,0.002297161,-0.00510895,-0.001598721,-0.001418691,0.0004561,0.000732959,-0.001285873,0.00125493,-0.005669546,-0.001928021,-0.001944769,7.14235E-05,-0.001845681,0.00062903,-0.000114025,0,0.002789789,0.001994171,-0.002155333,-0.00217714,-0.000181703
17-May-2019,-0.003341958,-0.003448771,-0.001717532,-0.000189771,-0.003482298,-0.000666134,0.001593528,0.001195952,0.002159028,-0.001728953,-0.000531726,0.004581901,0.000488878,0.000877501,-0.001432152,-0.002316436,-0.006212623,-0.005184956,-0.003842049,-0.003677785,-0.006017976,-0.002615717,-0.001818733,-0.001253831,-0.002295684,-0.000148622,0.000693207,0.002093955
16-May-2019,-0.003544956,-0.004149971,-0.002898169,-0.000853242,-0.005052692,-0.000266383,0.000490557,0.000552283,0.00278362,-0.00066454,-0.001062323,0.001031992,-8.1473E-05,0.001582,-0.0025,0.0014026,-0.001796685,-0.002470279,-0.001350007,0.00061334,-0.004125156,-0.002608893,-0.003022061,-0.001807815,-0.004115226,0.001488427,0.001090513,0.002372696
15-May-2019,-0.004278532,-0.002141939,-0.002496715,-0.001136364,-0.002017,0.003072812,0.001842978,9.20556E-05,0.002045497,-0.002122016,-0.000442439,0.004723502,-0.000407199,0.001702078,-0.000267785,-0.00236801,-0.006620991,-0.0046869,-0.004878739,-0.002955715,-0.00433974,-0.003616637,-0.001809955,-0.001943095,-0.001977487,-0.001634594,0.000198314,-9.12492E-05
14-May-2019,-0.001388592,0.002289967,0.002635046,-0.000851547,-0.00028806,0.004024145,0.003823384,0.000368358,-0.001547221,-0.002843351,0.000619798,0.002425222,0.001223092,-0.002692578,-0.001782055,-0.004073538,-0.00532585,-0.001764074,-0.001271097,-0.005221535,-0.003936704,0,0.003481156,0.003901352,0.001218398,-0.001187384,0.002186227,0.002653248
13-May-2019,-0.002450719,-0.012158914,-0.013645224,-0.003018583,-0.008142857,-0.01061712,-0.01037471,-0.000920048,0.007168235,0.003650119,-0.00624725,0.00266327,-0.007124352,0.003524436,-0.000890234,0.0043064,0.001261468,-0.00881861,-0.009304603,0.00121815,-0.003384876,0,-0.010038957,-0.010614833,-0.004699106,0.004697286,-0.005239225,-0.005821357
10-May-2019,-0.003080518,-0.002679075,0.003128666,-9.43218E-05,0.00171723,0.000398301,0.005522828,0.00527192,-0.000124649,-0.002647604,-0.001405852,0.002204944,0.003656456,0.000528945,0.001158645,-0.00166595,-0.004793426,-0.003862173,0.001330998,-0.001469768,-0.001075847,-0.003491384,-0.001944071,0.00318075,0.001062215,-0.004823032,-0.003349754,0.001731207
09-May-2019,-0.000318573,-0.005329593,-0.002859743,-0.002070783,0,-0.004625347,-0.00244858,0.002410532,0.002060954,0.001723909,-0.003065872,0.001627339,-0.000974105,-0.000235031,0.002591368,0,-0.000285242,-0.004748267,-0.002933575,-0.00247725,0.000538213,0.002370738,-0.002833284,-0.001105125,0.002586338,0,-0.004901961,-0.003178928
08-May-2019,-0.002858958,-0.00209937,-0.004528986,0.000565078,-0.003280559,-0.000132135,-0.001955034,-0.00231246,0.003446763,0.000397984,0.000701262,0.005493221,-0.001539958,0.00436707,8.93655E-05,-0.001930916,-0.004938692,-0.004725827,-0.00686737,-0.000959644,-0.005201163,-0.00393568,-0.003418041,-0.004948454,-0.004241782,0.00037114,0.000588582,-0.001269956
07-May-2019,0.003719843,0.004357605,-0.003738559,0.002928119,0.003147804,-0.000132118,-0.007398423,-0.00615922,-0.003808216,0.001261872,0.001140851,0.000935891,-0.005641522,0.000649581,-0.000625167,-0.004697843,0.000397524,-0.000150004,-0.006135815,-5.05051E-05,-0.001603666,0.000787756,0.00044603,-0.006825939,-0.00151263,0.001933661,0.001670433,-0.004694836
06-May-2019,-0.001167728,-0.00308296,-0.005895169,0.001987507,-0.004841236,-0.001187648,-0.003625378,-0.004848596,0.004389265,0.001729758,0.001054204,0.005410492,-0.002973082,0.004389087,-0.000267857,-0.00122634,-0.0039595,-0.004702896,-0.008476314,-0.001261034,-0.005770253,-0.003364738,-0.003998223,-0.007452575,-0.004966887,0.001937407,0.001279024,-0.002970564
03-May-2019,-0.000954502,0.000560852,-0.000256246,-0.000851064,0.003285714,0.00171844,-0.000362406,-0.000365798,-0.000564016,-0.001328815,-0.000439059,-0.008397481,-0.001043506,-0.001244002,0.002147459,0.00773736,0.006834102,0.008886881,0.006744202,0.006856272,0.010510971,0.000336587,0.001631563,0.000406669,0.004232164,-0.003859857,-0.002649397,-0.00367713
02-May-2019,0.00053056,-0.000980529,-0.001023934,-0.001416431,-0.0018537,-0.000924459,-0.001808754,-0.000274273,-0.00018797,0,-0.000614305,-0.000349773,-0.001282668,-0.001301544,-0.001608004,0.000591398,0.000854993,-0.000451671,-0.000481497,-0.000609075,-0.001149513,0.00157321,0.000296736,-0.000135538,-0.000755173,0.002306376,0.001178898,0.00116728
01-May-2019,-0.001694915,-0.006125574,-0.005473523,0.002935884,-0.004965948,-0.00433925,-0.003484739,0.000365831,0.003394945,0.002664713,-0.002887644,-0.003253922,-0.002159827,0.006190845,-0.001872492,0.006166829,0.00573263,0.00015058,0.001170718,0.009220367,0.001381321,-0.003359839,-0.008677747,-0.008200027,-0.007792597,0.00410877,-0.00107949,-0.000359034
30-Apr-2019,-0.005583061,-0.001529052,-0.00253936,-0.001513002,-0.000992204,0.003298153,0.002892263,-0.001916933,0.00340651,-0.002591362,0.002192406,-0.004742077,0.000560269,0.0014307,0.002682164,0.008565661,0.002240735,0.007051331,0.005191749,0.006496185,0.007343847,-0.004681752,0.000294247,-0.000671682,0.000899955,-0.00520214,-0.000490436,-0.001970796
29-Apr-2019,0.002640473,0.003067485,0.002163125,0.000189161,0.00227305,0,0.000723589,-9.12742E-05,0.001706161,0.003132707,0.003520197,0.001737921,0.00409869,0.001971091,0.003318981,-0.000218186,0.001438435,0.001366639,0.001733583,0.000412626,0.00147093,0.001451217,0.001178377,0.002154012,0.001201382,0.000222999,0,0.000448109
26-Apr-2019,0.001057306,0.001955854,0.003575533,-0.000756072,0.003707401,0.002778145,0.001570238,0.001828822,-0.002584142,-0.00039976,0.000528309,0.000115875,0.000804311,-0.003393059,0.001617251,-0.002719904,-0.000517569,0.001064072,0.00124974,-0.003904644,0.001550748,0.002910882,0.004587156,0.004598323,0.005283816,-0.002373007,-0.00068614,-0.000358359
25-Apr-2019,-0.000528374,0.000279486,-0.003943017,-0.005264642,-0.000285103,0,-0.004209767,-0.005275605,-0.002389336,-0.002591707,-0.00202109,-0.001966,-0.006313939,-0.0071513,-0.00197274,-0.000489343,-0.001034067,-0.000379881,-0.004767828,-0.005365629,-0.000232558,0.004611405,0.004907063,0.000135263,0.005006827,-0.000296538,-9.80104E-05,-0.004903272
24-Apr-2019,-0.00703043,-0.012011597,-0.010322256,-0.00262541,-0.01211097,-0.005525589,-0.002280091,0.002370532,0.006072874,-0.001062135,-0.006287111,-0.003342554,-0.003663004,0.00314223,-0.006503341,0.009661836,0.002938465,-0.002576538,0.000138217,0.006946588,-0.002860014,-0.004813074,-0.009281084,-0.007251242,-0.009765625,0.004991805,0.000294118,0.002771321
23-Apr-2019,0.000735062,-0.000551953,-0.005383749,-0.000468604,-0.004486191,-0.001707381,-0.006438536,-0.004718693,0.001964886,0.002795899,0.001924759,0.000807475,-0.003254227,0.000949499,-0.002665482,0.00120919,0.002136382,0.001062054,-0.004129387,5.14589E-05,-0.003466338,0.002693603,0.001032296,-0.003612523,-0.0032944,0.005996103,0.004629174,-0.000625391
22-Apr-2019,-0.00553467,0.000414136,-0.001874531,-0.002057613,-0.0026566,0.006743356,0.003830042,-0.000906618,0.003817522,-0.002191963,0.00245571,0.001964864,0.001510334,0.002260156,0.000800285,0.00176192,-0.004369072,0.000683216,-0.000550282,0.000308849,-0.000461965,-0.004802859,-0.000147449,-0.000935704,-0.00104712,-0.003584765,0.000887224,0.000178715
19-Apr-2019,0.001359406,-0.001928906,0,-0.000280505,0.00027972,-0.004213298,-0.001434206,0.000635036,0.000891549,0.002396964,-8.76962E-05,0.000809717,0.000636335,0.000535587,0.001513937,-0.000110108,0.001266333,-0.001364567,-0.000275065,-0.000463058,-0.000615574,0.00201455,-0.000294811,0.000267415,0.000598713,0.001196351,-0.000984834,-0.000446588
